gene_name	gene	number_transitions	onset_gen	length	complete	Lineage	is_up	is_down	Condition
Gene:WBGene00165114:NA:21ur-6548, C09B9.23:piRNA	21ur-6548, C09B9.23	2	2	5	1	L2	1	0	Low dose
Gene:WBGene00165114:NA:21ur-6548, C09B9.23:piRNA	21ur-6548, C09B9.23	2	10	5	1	L2	1	0	Low dose
Gene:WBGene00165114:NA:21ur-6548, C09B9.23:piRNA	21ur-6548, C09B9.23	2	18	1	1	L2	1	0	Low dose
Gene:WBGene00165118:NA:21ur-6403, M199.70:piRNA	21ur-6403, M199.70	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00165118:NA:21ur-6403, M199.70:piRNA	21ur-6403, M199.70	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00165149:NA:21ur-7918, Y67A10A.149:piRNA	21ur-7918, Y67A10A.149	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00165155:NA:21ur-7853, Y105C5B.622:piRNA	21ur-7853, Y105C5B.622	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00165164:NA:21ur-7751, C06A12.9:piRNA	21ur-7751, C06A12.9	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00165175:NA:21ur-5669, Y40H7A.156:piRNA	21ur-5669, Y40H7A.156	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00165175:NA:21ur-5669, Y40H7A.156:piRNA	21ur-5669, Y40H7A.156	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00165207:NA:21ur-10846, C47A4.75:piRNA	21ur-10846, C47A4.75	2	4	5	1	L2	0	1	Low dose
Gene:WBGene00165224:NA:21ur-6912, Y57G11A.86:piRNA	21ur-6912, Y57G11A.86	2	8	1	1	L2	1	0	Low dose
Gene:WBGene00165224:NA:21ur-6912, Y57G11A.86:piRNA	21ur-6912, Y57G11A.86	2	12	5	1	L2	1	0	Low dose
Gene:WBGene00165231:NA:21ur-5488, Y57G11C.511:piRNA	21ur-5488, Y57G11C.511	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00165254:NA:21ur-6919, C47A4.77:piRNA	21ur-6919, C47A4.77	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00165287:NA:21ur-10694, Y67A10A.153:piRNA	21ur-10694, Y67A10A.153	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00165308:NA:21ur-9080, Y105C5A.531:piRNA	21ur-9080, Y105C5A.531	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00165314:NA:21ur-5878, Y57G11C.517:piRNA	21ur-5878, Y57G11C.517	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00165318:NA:21ur-13193, C06C6.11:piRNA	21ur-13193, C06C6.11	2	14	1	1	L2	1	0	Low dose
Gene:WBGene00165359:NA:21ur-6321, T28H11.9:piRNA	21ur-6321, T28H11.9	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00165379:NA:21ur-6198, C02B10.31:piRNA	21ur-6198, C02B10.31	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00165379:NA:21ur-6198, C02B10.31:piRNA	21ur-6198, C02B10.31	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00165414:NA:21ur-5885, Y4C6A.23:piRNA	21ur-5885, Y4C6A.23	2	4	13	1	L2	1	0	Low dose
Gene:WBGene00165433:NA:21ur-5523, Y105C5A.541:piRNA	21ur-5523, Y105C5A.541	2	8	1	1	L2	1	0	Low dose
Gene:WBGene00165482:NA:21ur-5906, H16O14.24:piRNA	21ur-5906, H16O14.24	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00165482:NA:21ur-5906, H16O14.24:piRNA	21ur-5906, H16O14.24	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00165532:NA:21ur-12754, H04M03.32:piRNA	21ur-12754, H04M03.32	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00165532:NA:21ur-12754, H04M03.32:piRNA	21ur-12754, H04M03.32	2	14	5	1	L2	1	0	Low dose
Gene:WBGene00165542:NA:21ur-7094, Y4C6B.32:piRNA	21ur-7094, Y4C6B.32	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00165542:NA:21ur-7094, Y4C6B.32:piRNA	21ur-7094, Y4C6B.32	1	10	11	0	L2	1	0	Low dose
Gene:WBGene00165544:NA:21ur-6716, AC7.21:piRNA	21ur-6716, AC7.21	2	4	15	1	L2	1	0	Low dose
Gene:WBGene00165559:NA:21ur-5728, T08B6.23:piRNA	21ur-5728, T08B6.23	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00165605:NA:21ur-8302, Y51H4A.434:piRNA	21ur-8302, Y51H4A.434	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00165605:NA:21ur-8302, Y51H4A.434:piRNA	21ur-8302, Y51H4A.434	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00165610:NA:21ur-6080, Y105C5B.655:piRNA	21ur-6080, Y105C5B.655	2	12	1	1	L2	0	1	Low dose
Gene:WBGene00165610:NA:21ur-6080, Y105C5B.655:piRNA	21ur-6080, Y105C5B.655	2	16	3	1	L2	0	1	Low dose
Gene:WBGene00165643:NA:21ur-8347, Y73F8A.547:piRNA	21ur-8347, Y73F8A.547	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00165651:NA:21ur-5733, C47A4.79:piRNA	21ur-5733, C47A4.79	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00165685:NA:21ur-9479, M199.75:piRNA	21ur-9479, M199.75	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00165696:NA:21ur-6301, C08F11.59:piRNA	21ur-6301, C08F11.59	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00165721:NA:21ur-7126, M199.76:piRNA	21ur-7126, M199.76	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00165727:NA:21ur-7572, H16O14.26:piRNA	21ur-7572, H16O14.26	2	10	3	1	L2	0	1	Low dose
Gene:WBGene00165729:NA:21ur-9490, H25K10.64:piRNA	21ur-9490, H25K10.64	2	4	9	1	L2	1	0	Low dose
Gene:WBGene00165729:NA:21ur-9490, H25K10.64:piRNA	21ur-9490, H25K10.64	1	16	5	0	L2	1	0	Low dose
Gene:WBGene00165730:NA:21ur-8787, H06H21.17:piRNA	21ur-8787, H06H21.17	2	2	1	1	L2	1	0	Low dose
Gene:WBGene00165738:NA:21ur-7199, C11D2.46:piRNA	21ur-7199, C11D2.46	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00165751:NA:21ur-6031, Y51H4A.439:piRNA	21ur-6031, Y51H4A.439	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00165771:NA:21ur-11255, C27H2.58:piRNA	21ur-11255, C27H2.58	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00165771:NA:21ur-11255, C27H2.58:piRNA	21ur-11255, C27H2.58	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00165795:NA:21ur-5546, Y105C5A.564:piRNA	21ur-5546, Y105C5A.564	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00165798:NA:21ur-8560, T19E7.8:piRNA	21ur-8560, T19E7.8	2	4	7	1	L2	1	0	Low dose
Gene:WBGene00165798:NA:21ur-8560, T19E7.8:piRNA	21ur-8560, T19E7.8	1	14	7	0	L2	1	0	Low dose
Gene:WBGene00165801:NA:21ur-8076, Y105C5A.565:piRNA	21ur-8076, Y105C5A.565	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00165819:NA:21ur-10101, Y57G11A.94:piRNA	21ur-10101, Y57G11A.94	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00165819:NA:21ur-10101, Y57G11A.94:piRNA	21ur-10101, Y57G11A.94	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00165827:NA:21ur-11441, Y7A9D.29:piRNA	21ur-11441, Y7A9D.29	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00165832:NA:21ur-7591, Y67A10A.164:piRNA	21ur-7591, Y67A10A.164	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00165835:NA:21ur-8004, Y105C5A.567:piRNA	21ur-8004, Y105C5A.567	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00165838:NA:21ur-5865, C08F11.60:piRNA	21ur-5865, C08F11.60	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00165838:NA:21ur-5865, C08F11.60:piRNA	21ur-5865, C08F11.60	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00165846:NA:21ur-8956, Y105C5A.568:piRNA	21ur-8956, Y105C5A.568	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00165846:NA:21ur-8956, Y105C5A.568:piRNA	21ur-8956, Y105C5A.568	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00165860:NA:21ur-11306, Y105C5B.672:piRNA	21ur-11306, Y105C5B.672	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00165891:NA:21ur-7722, T19E7.9:piRNA	21ur-7722, T19E7.9	2	16	1	1	L2	1	0	Low dose
Gene:WBGene00165909:NA:21ur-6636, Y40H7A.168:piRNA	21ur-6636, Y40H7A.168	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00165915:NA:21ur-6383, Y51H4A.450:piRNA	21ur-6383, Y51H4A.450	2	12	1	1	L2	1	0	Low dose
Gene:WBGene00165915:NA:21ur-6383, Y51H4A.450:piRNA	21ur-6383, Y51H4A.450	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00165922:NA:21ur-5934, Y57G11C.550:piRNA	21ur-5934, Y57G11C.550	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00165922:NA:21ur-5934, Y57G11C.550:piRNA	21ur-5934, Y57G11C.550	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00165928:NA:21ur-11873, Y37A1A.79:piRNA	21ur-11873, Y37A1A.79	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00165946:NA:21ur-8376, Y73F8A.569:piRNA	21ur-8376, Y73F8A.569	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00165946:NA:21ur-8376, Y73F8A.569:piRNA	21ur-8376, Y73F8A.569	2	12	1	1	L2	0	1	Low dose
Gene:WBGene00165946:NA:21ur-8376, Y73F8A.569:piRNA	21ur-8376, Y73F8A.569	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00165958:NA:21ur-5554, C47A4.81:piRNA	21ur-5554, C47A4.81	2	8	1	1	L2	1	0	Low dose
Gene:WBGene00165959:NA:21ur-6041, Y105C5B.676:piRNA	21ur-6041, Y105C5B.676	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00165980:NA:21ur-7130, Y105C5A.577:piRNA	21ur-7130, Y105C5A.577	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00165991:NA:21ur-11634, Y42G9A.7:piRNA	21ur-11634, Y42G9A.7	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00165991:NA:21ur-11634, Y42G9A.7:piRNA	21ur-11634, Y42G9A.7	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00166012:NA:21ur-8153, F23B2.22:piRNA	21ur-8153, F23B2.22	2	4	7	1	L2	1	0	Low dose
Gene:WBGene00166012:NA:21ur-8153, F23B2.22:piRNA	21ur-8153, F23B2.22	2	16	3	1	L2	1	0	Low dose
Gene:WBGene00166015:NA:21ur-6888, Y105C5A.583:piRNA	21ur-6888, Y105C5A.583	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00166016:NA:21ur-14657, C47A4.83:piRNA	21ur-14657, C47A4.83	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00166023:NA:21ur-5708, Y51H4A.457:piRNA	21ur-5708, Y51H4A.457	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00166023:NA:21ur-5708, Y51H4A.457:piRNA	21ur-5708, Y51H4A.457	2	12	3	1	L2	0	1	Low dose
Gene:WBGene00166023:NA:21ur-5708, Y51H4A.457:piRNA	21ur-5708, Y51H4A.457	1	18	3	0	L2	0	1	Low dose
Gene:WBGene00166029:NA:21ur-9860, Y45F10B.34:piRNA	21ur-9860, Y45F10B.34	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00166043:NA:21ur-13888, Y73F8A.573:piRNA	21ur-13888, Y73F8A.573	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00166047:NA:21ur-5970, Y73B6BL.106:piRNA	21ur-5970, Y73B6BL.106	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00166053:NA:21ur-5979, C09B9.29:piRNA	21ur-5979, C09B9.29	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00166135:NA:21ur-9020, Y7A9A.31:piRNA	21ur-9020, Y7A9A.31	2	2	1	1	L2	0	1	Low dose
Gene:WBGene00166135:NA:21ur-9020, Y7A9A.31:piRNA	21ur-9020, Y7A9A.31	2	16	3	1	L2	0	1	Low dose
Gene:WBGene00166153:NA:21ur-7764, K01G12.10:piRNA	21ur-7764, K01G12.10	2	2	5	1	L2	1	0	Low dose
Gene:WBGene00166153:NA:21ur-7764, K01G12.10:piRNA	21ur-7764, K01G12.10	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00166156:NA:21ur-5535, F02H6.41:piRNA	21ur-5535, F02H6.41	2	2	1	1	L2	1	0	Low dose
Gene:WBGene00166162:NA:21ur-5464, Y51H4A.464:piRNA	21ur-5464, Y51H4A.464	2	2	1	1	L2	1	0	Low dose
Gene:WBGene00166162:NA:21ur-5464, Y51H4A.464:piRNA	21ur-5464, Y51H4A.464	2	12	1	1	L2	1	0	Low dose
Gene:WBGene00166170:NA:21ur-10798, Y57G11B.117:piRNA	21ur-10798, Y57G11B.117	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00166193:NA:21ur-13754, Y57G11A.101:piRNA	21ur-13754, Y57G11A.101	1	4	17	0	L2	1	0	Low dose
Gene:WBGene00166201:NA:21ur-5714, F52B11.48:piRNA	21ur-5714, F52B11.48	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00166201:NA:21ur-5714, F52B11.48:piRNA	21ur-5714, F52B11.48	2	10	3	1	L2	1	0	Low dose
Gene:WBGene00166201:NA:21ur-5714, F52B11.48:piRNA	21ur-5714, F52B11.48	2	16	1	1	L2	1	0	Low dose
Gene:WBGene00166201:NA:21ur-5714, F52B11.48:piRNA	21ur-5714, F52B11.48	1	20	1	0	L2	1	0	Low dose
Gene:WBGene00166208:NA:21ur-7815, Y37A1A.80:piRNA	21ur-7815, Y37A1A.80	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00166213:NA:21ur-12300, Y51H4A.465:piRNA	21ur-12300, Y51H4A.465	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00166214:NA:21ur-5742, Y73F8A.584:piRNA	21ur-5742, Y73F8A.584	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00166214:NA:21ur-5742, Y73F8A.584:piRNA	21ur-5742, Y73F8A.584	2	14	5	1	L2	1	0	Low dose
Gene:WBGene00166226:NA:21ur-7737, R05A10.66:piRNA	21ur-7737, R05A10.66	2	4	5	1	L2	1	0	Low dose
Gene:WBGene00166226:NA:21ur-7737, R05A10.66:piRNA	21ur-7737, R05A10.66	2	12	3	1	L2	1	0	Low dose
Gene:WBGene00166242:NA:21ur-7904, Y51H4A.468:piRNA	21ur-7904, Y51H4A.468	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00166242:NA:21ur-7904, Y51H4A.468:piRNA	21ur-7904, Y51H4A.468	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00166267:NA:21ur-7970, M03D4.34:piRNA	21ur-7970, M03D4.34	2	2	9	1	L2	1	0	Low dose
Gene:WBGene00166267:NA:21ur-7970, M03D4.34:piRNA	21ur-7970, M03D4.34	2	14	3	1	L2	1	0	Low dose
Gene:WBGene00166267:NA:21ur-7970, M03D4.34:piRNA	21ur-7970, M03D4.34	1	20	1	0	L2	1	0	Low dose
Gene:WBGene00166295:NA:21ur-6327, Y105C5B.704:piRNA	21ur-6327, Y105C5B.704	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00166296:NA:21ur-9942, C39H7.28:piRNA	21ur-9942, C39H7.28	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00166298:NA:21ur-6132, Y67A10A.173:piRNA	21ur-6132, Y67A10A.173	2	16	1	1	L2	1	0	Low dose
Gene:WBGene00166300:NA:21ur-13314, C45E5.22:piRNA	21ur-13314, C45E5.22	2	10	3	1	L2	1	0	Low dose
Gene:WBGene00166300:NA:21ur-13314, C45E5.22:piRNA	21ur-13314, C45E5.22	2	16	1	1	L2	1	0	Low dose
Gene:WBGene00166300:NA:21ur-13314, C45E5.22:piRNA	21ur-13314, C45E5.22	1	20	1	0	L2	1	0	Low dose
Gene:WBGene00166309:NA:21ur-5472, R05A10.67:piRNA	21ur-5472, R05A10.67	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00166309:NA:21ur-5472, R05A10.67:piRNA	21ur-5472, R05A10.67	2	12	1	1	L2	1	0	Low dose
Gene:WBGene00166309:NA:21ur-5472, R05A10.67:piRNA	21ur-5472, R05A10.67	1	20	1	0	L2	1	0	Low dose
Gene:WBGene00166317:NA:21ur-6910, C11D2.51:piRNA	21ur-6910, C11D2.51	2	12	1	1	L2	0	1	Low dose
Gene:WBGene00166337:NA:21ur-8627, Y51H4A.472:piRNA	21ur-8627, Y51H4A.472	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00166365:NA:21ur-6034, Y73F8A.597:piRNA	21ur-6034, Y73F8A.597	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00166369:NA:21ur-6558, Y57G11C.577:piRNA	21ur-6558, Y57G11C.577	1	18	3	0	L2	0	1	Low dose
Gene:WBGene00166379:NA:21ur-6426, Y57G11C.578:piRNA	21ur-6426, Y57G11C.578	1	4	17	0	L2	1	0	Low dose
Gene:WBGene00166398:NA:21ur-9187, Y105C5A.616:piRNA	21ur-9187, Y105C5A.616	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00166398:NA:21ur-9187, Y105C5A.616:piRNA	21ur-9187, Y105C5A.616	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00166404:NA:21ur-6845, F02H6.42:piRNA	21ur-6845, F02H6.42	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00166404:NA:21ur-6845, F02H6.42:piRNA	21ur-6845, F02H6.42	1	12	9	0	L2	1	0	Low dose
Gene:WBGene00166423:NA:21ur-9276, Y17G9A.29:piRNA	21ur-9276, Y17G9A.29	2	8	1	1	L2	1	0	Low dose
Gene:WBGene00166431:NA:21ur-9505, Y73F8A.599:piRNA	21ur-9505, Y73F8A.599	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00166453:NA:21ur-6780, T27E7.45:piRNA	21ur-6780, T27E7.45	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00166453:NA:21ur-6780, T27E7.45:piRNA	21ur-6780, T27E7.45	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00166455:NA:21ur-6786, Y51H4A.481:piRNA	21ur-6786, Y51H4A.481	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00166458:NA:21ur-13497, Y105C5B.723:piRNA	21ur-13497, Y105C5B.723	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00166475:NA:21ur-10997, Y9C9A.52:piRNA	21ur-10997, Y9C9A.52	2	4	9	1	L2	1	0	Low dose
Gene:WBGene00166475:NA:21ur-10997, Y9C9A.52:piRNA	21ur-10997, Y9C9A.52	1	16	5	0	L2	1	0	Low dose
Gene:WBGene00166478:NA:21ur-8017, Y116A8C.232:piRNA	21ur-8017, Y116A8C.232	2	14	1	1	L2	0	1	Low dose
Gene:WBGene00166481:NA:21ur-14450, Y105C5A.620:piRNA	21ur-14450, Y105C5A.620	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00166488:NA:21ur-9039, Y37A1B.177:piRNA	21ur-9039, Y37A1B.177	2	12	3	1	L2	1	0	Low dose
Gene:WBGene00166498:NA:21ur-5832, Y105C5A.624:piRNA	21ur-5832, Y105C5A.624	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00166499:NA:21ur-6672, C01G5.13:piRNA	21ur-6672, C01G5.13	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00166499:NA:21ur-6672, C01G5.13:piRNA	21ur-6672, C01G5.13	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00166528:NA:21ur-7807, Y116A8C.234:piRNA	21ur-7807, Y116A8C.234	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00166548:NA:21ur-5949, Y116A8C.235:piRNA	21ur-5949, Y116A8C.235	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00166548:NA:21ur-5949, Y116A8C.235:piRNA	21ur-5949, Y116A8C.235	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00166588:NA:21ur-5722, Y57G11C.591:piRNA	21ur-5722, Y57G11C.591	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00166593:NA:21ur-7896, Y67A10A.179:piRNA	21ur-7896, Y67A10A.179	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00166593:NA:21ur-7896, Y67A10A.179:piRNA	21ur-7896, Y67A10A.179	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00166609:NA:21ur-6193, R05A10.70:piRNA	21ur-6193, R05A10.70	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00166621:NA:21ur-7266, Y73F8A.611:piRNA	21ur-7266, Y73F8A.611	2	4	9	1	L2	1	0	Low dose
Gene:WBGene00166621:NA:21ur-7266, Y73F8A.611:piRNA	21ur-7266, Y73F8A.611	2	16	3	1	L2	1	0	Low dose
Gene:WBGene00166638:NA:21ur-8919, LLC1.52:piRNA	21ur-8919, LLC1.52	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00166639:NA:21ur-12885, R05A10.71:piRNA	21ur-12885, R05A10.71	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00166660:NA:21ur-6945, Y57G11C.597:piRNA	21ur-6945, Y57G11C.597	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00166660:NA:21ur-6945, Y57G11C.597:piRNA	21ur-6945, Y57G11C.597	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00166662:NA:21ur-7242, Y4C6A.26:piRNA	21ur-7242, Y4C6A.26	1	4	17	0	L2	1	0	Low dose
Gene:WBGene00166688:NA:21ur-8040, Y105C5A.635:piRNA	21ur-8040, Y105C5A.635	2	12	1	1	L2	0	1	Low dose
Gene:WBGene00166694:NA:21ur-8212, Y57G11C.600:piRNA	21ur-8212, Y57G11C.600	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00166707:NA:21ur-11008, Y57G11B.127:piRNA	21ur-11008, Y57G11B.127	1	4	17	0	L2	1	0	Low dose
Gene:WBGene00166723:NA:21ur-7114, F26D12.42:piRNA	21ur-7114, F26D12.42	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00166727:NA:21ur-12670, Y105C5B.741:piRNA	21ur-12670, Y105C5B.741	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00166757:NA:21ur-12127, Y105C5A.637:piRNA	21ur-12127, Y105C5A.637	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00166759:NA:21ur-10045, Y67A10A.184:piRNA	21ur-10045, Y67A10A.184	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00166766:NA:21ur-7510, Y57G11C.607:piRNA	21ur-7510, Y57G11C.607	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00166782:NA:21ur-5456, Y51H4A.501:piRNA	21ur-5456, Y51H4A.501	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00166788:NA:21ur-5521, F52B11.52:piRNA	21ur-5521, F52B11.52	2	12	1	1	L2	1	0	Low dose
Gene:WBGene00166791:NA:21ur-9542, Y105C5B.750:piRNA	21ur-9542, Y105C5B.750	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00166798:NA:21ur-6831, Y105C5A.640:piRNA	21ur-6831, Y105C5A.640	2	4	11	1	L2	1	0	Low dose
Gene:WBGene00166798:NA:21ur-6831, Y105C5A.640:piRNA	21ur-6831, Y105C5A.640	1	20	1	0	L2	1	0	Low dose
Gene:WBGene00166815:NA:21ur-7534, Y45F10D.72:piRNA	21ur-7534, Y45F10D.72	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00166819:NA:21ur-6202, Y105C5A.641:piRNA	21ur-6202, Y105C5A.641	2	2	1	1	L2	1	0	Low dose
Gene:WBGene00166835:NA:21ur-9072, Y105C5B.754:piRNA	21ur-9072, Y105C5B.754	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00166836:NA:21ur-5594, Y67A10A.186:piRNA	21ur-5594, Y67A10A.186	1	20	1	0	L2	1	0	Low dose
Gene:WBGene00166842:NA:21ur-6974, Y7A9A.36:piRNA	21ur-6974, Y7A9A.36	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00166842:NA:21ur-6974, Y7A9A.36:piRNA	21ur-6974, Y7A9A.36	2	14	1	1	L2	1	0	Low dose
Gene:WBGene00166842:NA:21ur-6974, Y7A9A.36:piRNA	21ur-6974, Y7A9A.36	2	18	1	1	L2	1	0	Low dose
Gene:WBGene00166864:NA:21ur-6314, Y105C5A.644:piRNA	21ur-6314, Y105C5A.644	2	4	15	1	L2	1	0	Low dose
Gene:WBGene00166886:NA:21ur-6310, Y57G11C.615:piRNA	21ur-6310, Y57G11C.615	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00166890:NA:21ur-5550, F55B11.73:piRNA	21ur-5550, F55B11.73	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00166890:NA:21ur-5550, F55B11.73:piRNA	21ur-5550, F55B11.73	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00166895:NA:21ur-7055, Y57G11C.616:piRNA	21ur-7055, Y57G11C.616	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00166902:NA:21ur-11202, T28H11.12:piRNA	21ur-11202, T28H11.12	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00166918:NA:21ur-8723, Y51H4A.508:piRNA	21ur-8723, Y51H4A.508	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00166921:NA:21ur-6508, W03F8.40:piRNA	21ur-6508, W03F8.40	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00166921:NA:21ur-6508, W03F8.40:piRNA	21ur-6508, W03F8.40	2	16	3	1	L2	0	1	Low dose
Gene:WBGene00166929:NA:21ur-5583, Y73F8A.632:piRNA	21ur-5583, Y73F8A.632	2	4	9	1	L2	1	0	Low dose
Gene:WBGene00166929:NA:21ur-5583, Y73F8A.632:piRNA	21ur-5583, Y73F8A.632	1	16	5	0	L2	1	0	Low dose
Gene:WBGene00166931:NA:21ur-6067, Y43D4A.90:piRNA	21ur-6067, Y43D4A.90	2	8	1	1	L2	1	0	Low dose
Gene:WBGene00166931:NA:21ur-6067, Y43D4A.90:piRNA	21ur-6067, Y43D4A.90	1	20	1	0	L2	1	0	Low dose
Gene:WBGene00166932:NA:21ur-6645, C09B9.38:piRNA	21ur-6645, C09B9.38	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00166932:NA:21ur-6645, C09B9.38:piRNA	21ur-6645, C09B9.38	2	10	3	1	L2	1	0	Low dose
Gene:WBGene00166932:NA:21ur-6645, C09B9.38:piRNA	21ur-6645, C09B9.38	1	18	3	0	L2	1	0	Low dose
Gene:WBGene00166937:NA:21ur-13591, LLC1.54:piRNA	21ur-13591, LLC1.54	2	12	1	1	L2	1	0	Low dose
Gene:WBGene00166937:NA:21ur-13591, LLC1.54:piRNA	21ur-13591, LLC1.54	1	20	1	0	L2	1	0	Low dose
Gene:WBGene00166940:NA:21ur-9862, Y37A1B.187:piRNA	21ur-9862, Y37A1B.187	2	8	1	1	L2	0	1	Low dose
